dataset,model,ranking_eval,ranking_real,ranking_pred,value_real,value_pred,perc_completeness
abalone_7,DecisionTree,0.2222222222222222,['impute_random' 'impute_standard' 'impute_linear_regression' 'impute_cmeans' 'impute_mice' 'impute_random_forest' 'impute_knn' 'impute_median' 'impute_mean'],['impute_random' 'impute_linear_regression' 'impute_mice' 'impute_random_forest' 'impute_standard' 'impute_cmeans' 'impute_mean' 'impute_median' 'impute_knn'],[ 0.00906195  0.         -0.01449107 -0.01455626 -0.01606384 -0.01609532 -0.01759632 -0.02231859 -0.03616317],[ 5.41155950e-03  7.15165468e-04  6.74783760e-04  5.17241933e-05  0.00000000e+00 -5.05637817e-05 -7.75263661e-05 -2.72561702e-04 -3.72366912e-04],0.146475
abalone_7,LogisticRegression,0.0,['impute_standard' 'impute_random' 'impute_knn' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_random_forest' 'impute_mice' 'impute_linear_regression'],['impute_random' 'impute_standard' 'impute_mean' 'impute_cmeans' 'impute_median' 'impute_mice' 'impute_linear_regression' 'impute_knn' 'impute_random_forest'],[ 0.         -0.44749961 -0.52807882 -0.52860956 -0.53773184 -0.55333655 -0.56292467 -0.56332108 -0.56378097],[ 0.00103     0.         -0.00099897 -0.00224622 -0.00234026 -0.00263828 -0.00265698 -0.00290524 -0.00399759],0.146475
abalone_7,KNN,0.1111111111111111,['impute_random' 'impute_mice' 'impute_cmeans' 'impute_linear_regression' 'impute_median' 'impute_mean' 'impute_knn' 'impute_random_forest' 'impute_standard'],['impute_random' 'impute_median' 'impute_random_forest' 'impute_standard' 'impute_mean' 'impute_mice' 'impute_cmeans' 'impute_linear_regression' 'impute_knn'],[0.03286468 0.01656642 0.0142995  0.01407751 0.01369106 0.01324846 0.01285978 0.00891566 0.        ],[ 2.46018674e-03  1.84466583e-04  7.16091265e-05  0.00000000e+00 -1.16045817e-05 -2.37269646e-04 -3.00215139e-04 -3.69283069e-04 -4.79632902e-04],0.146475
abalone_7,RandomForest,0.0,['impute_knn' 'impute_linear_regression' 'impute_random' 'impute_random_forest' 'impute_median' 'impute_standard' 'impute_cmeans' 'impute_mean' 'impute_mice'],['impute_random' 'impute_knn' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_cmeans' 'impute_median' 'impute_random_forest' 'impute_standard'],[ 0.01373863  0.01335344  0.0122643   0.00849529  0.00127049  0. -0.00174514 -0.00381499 -0.00387266],[0.00440572 0.00125323 0.00111099 0.00094819 0.00080858 0.00046853 0.00020766 0.00018258 0.        ],0.146475
abalone_7,AdaBoost,0.2222222222222222,['impute_random' 'impute_standard' 'impute_random_forest' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_knn' 'impute_mean' 'impute_median'],['impute_random' 'impute_knn' 'impute_random_forest' 'impute_cmeans' 'impute_mean' 'impute_median' 'impute_linear_regression' 'impute_mice' 'impute_standard'],[ 0.07622205  0.         -0.00419133 -0.0101023  -0.0102333  -0.0114938 -0.05037309 -0.05499751 -0.05499751],[3.36064193e-03 2.78979804e-03 1.63826414e-03 3.84316102e-04 3.22844974e-04 2.43331843e-04 1.90725669e-04 2.94323115e-05 0.00000000e+00],0.146475
abalone_7,SVC,0.1111111111111111,['impute_standard' 'impute_random' 'impute_mean' 'impute_median' 'impute_knn' 'impute_cmeans' 'impute_linear_regression' 'impute_random_forest' 'impute_mice'],['impute_random' 'impute_mean' 'impute_linear_regression' 'impute_median' 'impute_mice' 'impute_random_forest' 'impute_knn' 'impute_cmeans' 'impute_standard'],[ 0.         -0.06083655 -0.12474834 -0.12627696 -0.15210622 -0.15728091 -0.16916497 -0.17699405 -0.19219561],[0.00503183 0.00405526 0.00388826 0.00309189 0.00280068 0.00213293 0.00182371 0.0007323  0.        ],0.146475
abalone_8,DecisionTree,0.2222222222222222,['impute_standard' 'impute_knn' 'impute_linear_regression' 'impute_median' 'impute_cmeans' 'impute_mice' 'impute_random' 'impute_random_forest' 'impute_mean'],['impute_random' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_cmeans' 'impute_median' 'impute_standard' 'impute_random_forest' 'impute_knn'],[ 0.         -0.00554022 -0.00665539 -0.00701232 -0.00705871 -0.007415 -0.00863596 -0.00978588 -0.01752498],[ 0.0065394   0.00082773  0.00071664  0.00047465  0.00028899  0.00020457  0.         -0.00024775 -0.00079552],0.1052125
abalone_8,LogisticRegression,0.4444444444444444,['impute_standard' 'impute_random' 'impute_knn' 'impute_median' 'impute_mean' 'impute_mice' 'impute_random_forest' 'impute_linear_regression' 'impute_cmeans'],['impute_standard' 'impute_random' 'impute_mean' 'impute_median' 'impute_cmeans' 'impute_mice' 'impute_linear_regression' 'impute_knn' 'impute_random_forest'],[ 0.         -0.37287952 -0.40297458 -0.42279377 -0.43679799 -0.43946545 -0.44103158 -0.44164149 -0.44530745],[ 0.         -0.01289797 -0.01629448 -0.01633088 -0.0169115  -0.01699668 -0.01701714 -0.02000268 -0.02073726],0.1052125
abalone_8,KNN,0.3333333333333333,['impute_random' 'impute_linear_regression' 'impute_mice' 'impute_random_forest' 'impute_knn' 'impute_mean' 'impute_median' 'impute_cmeans' 'impute_standard'],['impute_random' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_standard' 'impute_knn'],[0.02672584 0.02146376 0.0193475  0.01825767 0.01173233 0.01168101 0.00901373 0.00528285 0.        ],[ 0.00482043  0.00077059  0.00069934  0.00064863  0.00052789  0.00026492  0.00011866  0.         -0.0001518 ],0.1052125
abalone_8,RandomForest,0.4444444444444444,['impute_random' 'impute_linear_regression' 'impute_mice' 'impute_random_forest' 'impute_standard' 'impute_cmeans' 'impute_knn' 'impute_mean' 'impute_median'],['impute_random' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_knn' 'impute_cmeans' 'impute_standard' 'impute_median' 'impute_random_forest'],[ 0.01318063  0.00950638  0.00899424  0.0020687   0.         -0.00224302 -0.0048744  -0.00666431 -0.00699934],[ 5.35661750e-03  6.34165095e-04  6.22310995e-04  5.92994039e-04  5.52607689e-04  4.61708435e-04  0.00000000e+00 -3.92308039e-05 -3.04753210e-04],0.1052125
abalone_8,AdaBoost,0.2222222222222222,['impute_standard' 'impute_mice' 'impute_random_forest' 'impute_linear_regression' 'impute_random' 'impute_knn' 'impute_cmeans' 'impute_median' 'impute_mean'],['impute_random' 'impute_knn' 'impute_random_forest' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_median' 'impute_mean' 'impute_standard'],[ 0.         -0.00477806 -0.00477806 -0.01017836 -0.04335267 -0.04839528 -0.057306   -0.10916281 -0.10926762],[0.01203582 0.00548464 0.00455754 0.00392688 0.00357363 0.00345353 0.00279207 0.00273946 0.        ],0.1052125
abalone_8,SVC,0.1111111111111111,['impute_standard' 'impute_random' 'impute_mice' 'impute_random_forest' 'impute_knn' 'impute_linear_regression' 'impute_cmeans' 'impute_mean' 'impute_median'],['impute_linear_regression' 'impute_mean' 'impute_mice' 'impute_random' 'impute_median' 'impute_cmeans' 'impute_knn' 'impute_standard' 'impute_random_forest'],[ 0.         -0.10878202 -0.13340511 -0.13514327 -0.14468106 -0.16103619 -0.22055791 -0.2324198  -0.23477403],[ 0.01786283  0.01716227  0.01711319  0.01493356  0.00922998  0.00821683  0.00582692  0.         -0.00262708],0.1052125
abalone_9,DecisionTree,0.2222222222222222,['impute_random' 'impute_standard' 'impute_knn' 'impute_median' 'impute_random_forest' 'impute_mice' 'impute_linear_regression' 'impute_cmeans' 'impute_mean'],['impute_random' 'impute_random_forest' 'impute_linear_regression' 'impute_median' 'impute_mice' 'impute_mean' 'impute_knn' 'impute_standard' 'impute_cmeans'],[ 0.00395994  0.         -0.00923155 -0.01085457 -0.01743807 -0.01881913 -0.02087233 -0.02257874 -0.02495467],[ 5.96227833e-03  3.98583749e-04  1.46712524e-04  9.43839988e-05  7.44685856e-05  5.30428644e-05  2.66920030e-05  0.00000000e+00 -1.11895675e-04],0.0518875
abalone_9,LogisticRegression,0.2222222222222222,['impute_standard' 'impute_random' 'impute_median' 'impute_random_forest' 'impute_knn' 'impute_linear_regression' 'impute_mean' 'impute_cmeans' 'impute_mice'],['impute_random' 'impute_standard' 'impute_median' 'impute_mean' 'impute_mice' 'impute_linear_regression' 'impute_cmeans' 'impute_knn' 'impute_random_forest'],[ 0.         -0.26420161 -0.30753881 -0.31064774 -0.3109837  -0.31187026 -0.31415648 -0.31465656 -0.31529514],[ 0.00055406  0.         -0.00323745 -0.00386465 -0.00442124 -0.00445557 -0.00492965 -0.00625268 -0.00738171],0.0518875
abalone_9,KNN,0.2222222222222222,['impute_random' 'impute_mean' 'impute_cmeans' 'impute_knn' 'impute_mice' 'impute_median' 'impute_random_forest' 'impute_standard' 'impute_linear_regression'],['impute_random' 'impute_mean' 'impute_median' 'impute_mice' 'impute_linear_regression' 'impute_cmeans' 'impute_standard' 'impute_random_forest' 'impute_knn'],[ 0.02335926  0.01174581  0.01079957  0.00767945  0.00656631  0.00557749  0.00440106  0.         -0.00366326],[ 0.00559012  0.00096669  0.0006739   0.00036297  0.00020279  0.00013556  0.         -0.00021474 -0.00060126],0.0518875
abalone_9,RandomForest,0.1111111111111111,['impute_random_forest' 'impute_random' 'impute_standard' 'impute_linear_regression' 'impute_mice' 'impute_median' 'impute_knn' 'impute_cmeans' 'impute_mean'],['impute_random' 'impute_knn' 'impute_cmeans' 'impute_median' 'impute_linear_regression' 'impute_mice' 'impute_random_forest' 'impute_standard' 'impute_mean'],[ 0.00361569  0.0034712   0.         -0.00321176 -0.00389888 -0.00586606 -0.00586977 -0.01494535 -0.01517953],[ 5.27512068e-03  6.70561103e-04  3.37656546e-04  2.86849424e-04  2.19596913e-04  9.48731183e-05  5.20994648e-05  0.00000000e+00 -3.78640439e-04],0.0518875
abalone_9,AdaBoost,0.1111111111111111,['impute_linear_regression' 'impute_mice' 'impute_random_forest' 'impute_cmeans' 'impute_knn' 'impute_median' 'impute_mean' 'impute_random' 'impute_standard'],['impute_random' 'impute_random_forest' 'impute_knn' 'impute_median' 'impute_cmeans' 'impute_mean' 'impute_linear_regression' 'impute_mice' 'impute_standard'],[0.12903597 0.12865521 0.12865521 0.09483309 0.09154856 0.06035556 0.05960762 0.047088   0.        ],[0.00677939 0.00288955 0.00286699 0.00179963 0.00173264 0.00165712 0.0015194  0.00129036 0.        ],0.0518875
abalone_9,SVC,0.1111111111111111,['impute_standard' 'impute_random' 'impute_mice' 'impute_mean' 'impute_random_forest' 'impute_linear_regression' 'impute_knn' 'impute_cmeans' 'impute_median'],['impute_linear_regression' 'impute_mice' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_random' 'impute_standard' 'impute_knn' 'impute_random_forest'],[ 0.         -0.03662787 -0.08747783 -0.09649896 -0.10478743 -0.11597063 -0.12288152 -0.12490954 -0.13238507],[ 0.01065432  0.0105512   0.00391715  0.0038096   0.00340307  0.00271951  0.         -0.00071843 -0.00739291],0.0518875
BachChoralHarmony_0,DecisionTree,0.1111111111111111,['impute_random' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_linear_regression' 'impute_mean' 'impute_cmeans' 'impute_standard' 'impute_median'],['impute_random' 'impute_random_forest' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_standard' 'impute_knn' 'impute_median' 'impute_mean'],[ 0.01646492  0.01103308  0.00782991  0.00459618  0.00435766  0.00121729  0.00069203  0.         -0.00040635],[ 9.81566630e-03  1.59023811e-03  1.37502459e-03  6.90935106e-04  3.11178836e-04  0.00000000e+00 -8.68260345e-05 -3.17174529e-04 -5.17519527e-04],0.4985625
BachChoralHarmony_0,LogisticRegression,0.1111111111111111,['impute_standard' 'impute_random' 'impute_knn' 'impute_random_forest' 'impute_cmeans' 'impute_mean' 'impute_median' 'impute_linear_regression' 'impute_mice'],['impute_random' 'impute_mean' 'impute_standard' 'impute_median' 'impute_cmeans' 'impute_mice' 'impute_linear_regression' 'impute_knn' 'impute_random_forest'],[ 0.         -0.00042422 -0.00196232 -0.0024306  -0.00325661 -0.00329102 -0.00391419 -0.00506243 -0.00530485],[ 0.00857878  0.00154488  0.         -0.00035714 -0.00842158 -0.01130152 -0.01178866 -0.01848294 -0.02264256],0.4985625
BachChoralHarmony_0,KNN,0.0,['impute_standard' 'impute_random_forest' 'impute_mice' 'impute_linear_regression' 'impute_random' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_knn'],['impute_random' 'impute_standard' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_mice' 'impute_linear_regression' 'impute_knn' 'impute_random_forest'],[ 0.         -0.00299564 -0.00346071 -0.00353535 -0.00532062 -0.00532079 -0.00540402 -0.00592599 -0.00660531],[ 0.01622692  0.         -0.00192711 -0.00214336 -0.00243425 -0.00405607 -0.00457221 -0.00598762 -0.01233076],0.4985625
BachChoralHarmony_0,RandomForest,0.2222222222222222,['impute_random' 'impute_standard' 'impute_mean' 'impute_cmeans' 'impute_median' 'impute_knn' 'impute_random_forest' 'impute_linear_regression' 'impute_mice'],['impute_random' 'impute_knn' 'impute_standard' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_median' 'impute_mean' 'impute_random_forest'],[ 0.0019821   0.         -0.00216243 -0.00271491 -0.00374547 -0.00392046 -0.00572565 -0.00714814 -0.00790033],[ 8.51764603e-03  7.51961468e-05  0.00000000e+00 -2.00807842e-04 -3.17378231e-04 -7.63966582e-04 -7.92233686e-04 -1.26790705e-03 -4.01180511e-03],0.4985625
BachChoralHarmony_0,AdaBoost,0.0,['impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_cmeans'],['impute_median' 'impute_cmeans' 'impute_mice' 'impute_linear_regression' 'impute_random' 'impute_standard' 'impute_mean' 'impute_knn' 'impute_random_forest'],[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 0.00572373  0.00571071  0.00515834  0.00484498  0.00446302  0. -0.00039399 -0.00463231 -0.04496801],0.4985625
BachChoralHarmony_0,SVC,0.0,['impute_standard' 'impute_random' 'impute_median' 'impute_random_forest' 'impute_knn' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_cmeans'],['impute_random' 'impute_standard' 'impute_mean' 'impute_median' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_knn' 'impute_random_forest'],[ 0.         -0.00211277 -0.00488538 -0.00514425 -0.00570019 -0.00625561 -0.00642028 -0.00654254 -0.00657967],[ 0.02601825  0.         -0.00740191 -0.00845171 -0.01118206 -0.01272737 -0.01300417 -0.01964799 -0.02575589],0.4985625
BachChoralHarmony_1,DecisionTree,0.1111111111111111,['impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_standard' 'impute_random_forest' 'impute_cmeans' 'impute_mean' 'impute_median'],['impute_random' 'impute_linear_regression' 'impute_random_forest' 'impute_median' 'impute_cmeans' 'impute_mean' 'impute_mice' 'impute_knn' 'impute_standard'],[ 0.01048274  0.00379431  0.00328938  0.00053033  0.         -0.00109001 -0.00146275 -0.00265851 -0.0059361 ],[0.0332175  0.01198117 0.01170404 0.01047741 0.01007073 0.0082216 0.00551945 0.00286409 0.        ],0.4533875
BachChoralHarmony_1,LogisticRegression,0.3333333333333333,['impute_standard' 'impute_knn' 'impute_random' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_random_forest' 'impute_linear_regression' 'impute_mice'],['impute_standard' 'impute_random' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_cmeans' 'impute_median' 'impute_random_forest' 'impute_knn'],[ 0.         -0.00100763 -0.00130362 -0.00321648 -0.00340163 -0.00352138 -0.00415111 -0.00459564 -0.00467951],[ 0.         -0.08400816 -0.11409063 -0.118101   -0.11872639 -0.12062467 -0.12870932 -0.14258865 -0.14891243],0.4533875
BachChoralHarmony_1,KNN,0.0,['impute_standard' 'impute_random_forest' 'impute_linear_regression' 'impute_median' 'impute_random' 'impute_mice' 'impute_knn' 'impute_cmeans' 'impute_mean'],['impute_random' 'impute_standard' 'impute_random_forest' 'impute_knn' 'impute_linear_regression' 'impute_cmeans' 'impute_mice' 'impute_mean' 'impute_median'],[ 0.         -0.00152697 -0.00314173 -0.00332987 -0.00368442 -0.00368878 -0.00476383 -0.00622971 -0.00624211],[ 0.01327673  0.         -0.00324864 -0.00472069 -0.00818059 -0.00892031 -0.00959915 -0.01094392 -0.01104623],0.4533875
BachChoralHarmony_1,RandomForest,0.2222222222222222,['impute_random' 'impute_mean' 'impute_cmeans' 'impute_mice' 'impute_median' 'impute_linear_regression' 'impute_random_forest' 'impute_knn' 'impute_standard'],['impute_random' 'impute_random_forest' 'impute_linear_regression' 'impute_cmeans' 'impute_knn' 'impute_mean' 'impute_mice' 'impute_median' 'impute_standard'],[0.00530594 0.00437353 0.00393394 0.00373488 0.00350872 0.00306911 0.00119669 0.00096798 0.        ],[0.03339791 0.01592125 0.00722657 0.00589136 0.00577754 0.00538937 0.00413337 0.00342497 0.        ],0.4533875
BachChoralHarmony_1,AdaBoost,0.1111111111111111,['impute_standard' 'impute_mean' 'impute_median' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_cmeans' 'impute_random'],['impute_random' 'impute_standard' 'impute_mean' 'impute_median' 'impute_cmeans' 'impute_mice' 'impute_random_forest' 'impute_linear_regression' 'impute_knn'],[ 0.          0.          0.          0.          0.          0.  0.          0.         -0.00270551],[ 0.02881122  0.         -0.01307537 -0.01312381 -0.01337656 -0.01638278 -0.02124959 -0.02142826 -0.02761842],0.4533875
BachChoralHarmony_1,SVC,0.1111111111111111,['impute_knn' 'impute_standard' 'impute_random_forest' 'impute_random' 'impute_linear_regression' 'impute_mice' 'impute_median' 'impute_cmeans' 'impute_mean'],['impute_random' 'impute_standard' 'impute_median' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_random_forest' 'impute_knn' 'impute_cmeans'],[ 0.00096825  0.         -0.00055065 -0.00136315 -0.00227695 -0.00271374 -0.00405421 -0.00558372 -0.00562278],[ 0.01835017  0.         -0.00381074 -0.00936832 -0.01143012 -0.01695256 -0.0218355  -0.02787708 -0.03053421],0.4533875
BachChoralHarmony_2,DecisionTree,0.1111111111111111,['impute_random' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_linear_regression' 'impute_standard' 'impute_mean' 'impute_cmeans' 'impute_median'],['impute_random' 'impute_random_forest' 'impute_linear_regression' 'impute_cmeans' 'impute_median' 'impute_mean' 'impute_mice' 'impute_knn' 'impute_standard'],[ 0.01022915  0.0052331   0.0035141   0.0029585   0.00264985  0. -0.00208611 -0.00414751 -0.00476705],[0.02851718 0.0111846  0.00934674 0.00837379 0.00824903 0.00688443 0.00429541 0.00382549 0.        ],0.3970499999999999
BachChoralHarmony_2,LogisticRegression,0.4444444444444444,['impute_standard' 'impute_random' 'impute_median' 'impute_knn' 'impute_mean' 'impute_cmeans' 'impute_random_forest' 'impute_mice' 'impute_linear_regression'],['impute_standard' 'impute_random' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_cmeans' 'impute_median' 'impute_random_forest' 'impute_knn'],[ 0.         -0.0030892  -0.00423149 -0.00474494 -0.00482877 -0.00483129 -0.0054785  -0.00585097 -0.00596287],[ 0.         -0.06412203 -0.08983369 -0.09360097 -0.09535275 -0.09614084 -0.100349   -0.11286    -0.11858143],0.3970499999999999
BachChoralHarmony_2,KNN,0.4444444444444444,['impute_standard' 'impute_median' 'impute_random_forest' 'impute_knn' 'impute_mean' 'impute_cmeans' 'impute_mice' 'impute_linear_regression' 'impute_random'],['impute_random' 'impute_standard' 'impute_random_forest' 'impute_knn' 'impute_linear_regression' 'impute_cmeans' 'impute_mice' 'impute_median' 'impute_mean'],[ 0.         -0.00397768 -0.00551307 -0.00556929 -0.00650887 -0.00669674 -0.00783414 -0.00852364 -0.00881399],[ 0.01215186  0.         -0.00166838 -0.00291045 -0.00650014 -0.00754327 -0.00800056 -0.00860918 -0.00922072],0.3970499999999999
BachChoralHarmony_2,RandomForest,0.1111111111111111,['impute_random' 'impute_standard' 'impute_cmeans' 'impute_mean' 'impute_mice' 'impute_median' 'impute_knn' 'impute_linear_regression' 'impute_random_forest'],['impute_random' 'impute_random_forest' 'impute_linear_regression' 'impute_knn' 'impute_cmeans' 'impute_mean' 'impute_mice' 'impute_median' 'impute_standard'],[ 0.00010072  0.         -0.00322543 -0.00364164 -0.00646398 -0.00738464 -0.00828583 -0.00888418 -0.01014646],[0.02908888 0.01386237 0.00627871 0.00541188 0.00504835 0.00436392 0.00314543 0.00297668 0.        ],0.3970499999999999
