name,column,percentage_outliers,std_outliers,technique_accuracy,f1_technique
acustic,_HarmonicChangeDetectionFunction_Std,10,3,ZSB,0.934613261934638
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,10,3,ZSB,0.8272664363586772
acustic,_Zero-crossingrate_Mean,10,3,ZSB,0.7879455683308482
acustic,_Fluctuation_Mean,10,3,ZSB,0.7784370647273874
acustic,_HarmonicChangeDetectionFunction_Std,20,3,ZSB,0.9805137632939338
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,20,3,ZSB,0.9131457601042732
acustic,_Zero-crossingrate_Mean,20,3,ZSB,0.9026322245185388
acustic,_Fluctuation_Mean,20,3,ZSB,0.936190180446693
acustic,_HarmonicChangeDetectionFunction_Std,30,3,ZSB,0.9768992920267926
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,30,3,ZSB,0.9455530666075036
acustic,_Zero-crossingrate_Mean,30,3,ZSB,0.9373368132472
acustic,_Fluctuation_Mean,30,3,ZSB,0.9535138797597104
acustic,_HarmonicChangeDetectionFunction_Std,40,3,ZSB,0.9288951628065852
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,40,3,ZSB,0.9050468651217938
acustic,_Zero-crossingrate_Mean,40,3,ZSB,0.9256271760612512
acustic,_Fluctuation_Mean,40,3,ZSB,0.949021370448424
acustic,_HarmonicChangeDetectionFunction_Std,50,3,ZSB,0.3643651545023362
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,50,3,ZSB,0.6534883965860038
acustic,_Zero-crossingrate_Mean,50,3,ZSB,0.7605919206461159
acustic,_Fluctuation_Mean,50,3,ZSB,0.8394227246260849
acustic,_HarmonicChangeDetectionFunction_Std,10,3,KNN,0.2124067320031654
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,10,3,KNN,0.2069407018709396
acustic,_Zero-crossingrate_Mean,10,3,KNN,0.1758635848356879
acustic,_Fluctuation_Mean,10,3,KNN,0.1762490405484238
acustic,_HarmonicChangeDetectionFunction_Std,20,3,KNN,0.3655972675870273
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,20,3,KNN,0.3495788720295248
acustic,_Zero-crossingrate_Mean,20,3,KNN,0.3200880594435476
acustic,_Fluctuation_Mean,20,3,KNN,0.3442008243073625
acustic,_HarmonicChangeDetectionFunction_Std,30,3,KNN,0.4853534607863589
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,30,3,KNN,0.4797533228301855
acustic,_Zero-crossingrate_Mean,30,3,KNN,0.4536192474842295
acustic,_Fluctuation_Mean,30,3,KNN,0.4689304059579114
acustic,_HarmonicChangeDetectionFunction_Std,40,3,KNN,0.5883858260064725
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,40,3,KNN,0.5834980761784389
acustic,_Zero-crossingrate_Mean,40,3,KNN,0.5752910800992667
acustic,_Fluctuation_Mean,40,3,KNN,0.5748787878671628
acustic,_HarmonicChangeDetectionFunction_Std,50,3,KNN,0.6971639982123287
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,50,3,KNN,0.6742429076525784
acustic,_Zero-crossingrate_Mean,50,3,KNN,0.6572488837576891
acustic,_Fluctuation_Mean,50,3,KNN,0.661427013264094
acustic,_HarmonicChangeDetectionFunction_Std,10,3,LOF,0.5871542399676575
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,10,3,LOF,0.6564464571226812
acustic,_Zero-crossingrate_Mean,10,3,LOF,0.6516590251273263
acustic,_Fluctuation_Mean,10,3,LOF,0.4562760179754941
acustic,_HarmonicChangeDetectionFunction_Std,20,3,LOF,0.3596141112798389
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,20,3,LOF,0.5117679399120723
acustic,_Zero-crossingrate_Mean,20,3,LOF,0.4317789401010636
acustic,_Fluctuation_Mean,20,3,LOF,0.3164728755588201
acustic,_HarmonicChangeDetectionFunction_Std,30,3,LOF,0.348644570709242
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,30,3,LOF,0.317130759721651
acustic,_Zero-crossingrate_Mean,30,3,LOF,0.3577778635576256
acustic,_Fluctuation_Mean,30,3,LOF,0.3153769172130048
acustic,_HarmonicChangeDetectionFunction_Std,40,3,LOF,0.2420941570856137
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,40,3,LOF,0.291685904411979
acustic,_Zero-crossingrate_Mean,40,3,LOF,0.2873906086236253
acustic,_Fluctuation_Mean,40,3,LOF,0.2777926555341998
acustic,_HarmonicChangeDetectionFunction_Std,50,3,LOF,0.1857268507477025
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,50,3,LOF,0.229397023118921
acustic,_Zero-crossingrate_Mean,50,3,LOF,0.2721360959013222
acustic,_Fluctuation_Mean,50,3,LOF,0.2382409071507662
acustic,_HarmonicChangeDetectionFunction_Std,10,4,IQR,0.9906241973135372
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,10,4,IQR,0.9521721591641116
acustic,_Zero-crossingrate_Mean,10,4,IQR,0.93170689032466
acustic,_Fluctuation_Mean,10,4,IQR,0.8820873184843773
acustic,_HarmonicChangeDetectionFunction_Std,20,4,IQR,0.9716236027158448
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,20,4,IQR,0.9588968761970986
acustic,_Zero-crossingrate_Mean,20,4,IQR,0.9458608700814188
acustic,_Fluctuation_Mean,20,4,IQR,0.9310584632243106
acustic,_HarmonicChangeDetectionFunction_Std,30,4,IQR,0.9421502032247102
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,30,4,IQR,0.9229522550971186
acustic,_Zero-crossingrate_Mean,30,4,IQR,0.9334039530760636
acustic,_Fluctuation_Mean,30,4,IQR,0.948601658300326
acustic,_HarmonicChangeDetectionFunction_Std,40,4,IQR,0.8568882893841402
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,40,4,IQR,0.8512017993778578
acustic,_Zero-crossingrate_Mean,40,4,IQR,0.8725025264156874
acustic,_Fluctuation_Mean,40,4,IQR,0.9538233530861632
acustic,_HarmonicChangeDetectionFunction_Std,50,4,IQR,0.3947461315426249
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,50,4,IQR,0.4380847879813059
acustic,_Zero-crossingrate_Mean,50,4,IQR,0.2844756181902625
acustic,_Fluctuation_Mean,50,4,IQR,0.4178121446853205
acustic,_HarmonicChangeDetectionFunction_Std,10,4,ISO,0.9309790404441116
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,10,4,ISO,0.9572449785936143
acustic,_Zero-crossingrate_Mean,10,4,ISO,0.9274702499372424
acustic,_Fluctuation_Mean,10,4,ISO,0.8920558795057556
acustic,_HarmonicChangeDetectionFunction_Std,20,4,ISO,0.653171785210904
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,20,4,ISO,0.6517024035404917
acustic,_Zero-crossingrate_Mean,20,4,ISO,0.6451950624333792
acustic,_Fluctuation_Mean,20,4,ISO,0.609483642127711
acustic,_HarmonicChangeDetectionFunction_Std,30,4,ISO,0.5000839349866454
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,30,4,ISO,0.5065810076162098
acustic,_Zero-crossingrate_Mean,30,4,ISO,0.4914837917244105
acustic,_Fluctuation_Mean,30,4,ISO,0.4697854353286938
acustic,_HarmonicChangeDetectionFunction_Std,40,4,ISO,0.3965672625558745
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,40,4,ISO,0.4031799408985502
acustic,_Zero-crossingrate_Mean,40,4,ISO,0.4065396797743976
acustic,_Fluctuation_Mean,40,4,ISO,0.3470310741929596
acustic,_HarmonicChangeDetectionFunction_Std,50,4,ISO,0.3339686489538855
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,50,4,ISO,0.3354520784147124
acustic,_Zero-crossingrate_Mean,50,4,ISO,0.3253536993457252
acustic,_Fluctuation_Mean,50,4,ISO,0.2863131284825358
acustic,_HarmonicChangeDetectionFunction_Std,10,4,PERC,0.3182877338190149
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,10,4,PERC,0.3286480409123845
acustic,_Zero-crossingrate_Mean,10,4,PERC,0.3262521937211509
acustic,_Fluctuation_Mean,10,4,PERC,0.3324402446821203
acustic,_HarmonicChangeDetectionFunction_Std,20,4,PERC,0.1771748351670455
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,20,4,PERC,0.1767009489951479
acustic,_Zero-crossingrate_Mean,20,4,PERC,0.1748662024487752
acustic,_Fluctuation_Mean,20,4,PERC,0.1788600878564495
acustic,_HarmonicChangeDetectionFunction_Std,30,4,PERC,0.1251963194981719
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,30,4,PERC,0.127116762709983
acustic,_Zero-crossingrate_Mean,30,4,PERC,0.1229656516325581
acustic,_Fluctuation_Mean,30,4,PERC,0.1313470245858974
acustic,_HarmonicChangeDetectionFunction_Std,40,4,PERC,0.0943398766655246
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,40,4,PERC,0.0968410202739418
acustic,_Zero-crossingrate_Mean,40,4,PERC,0.0975413549897577
acustic,_Fluctuation_Mean,40,4,PERC,0.0975835408196147
acustic,_HarmonicChangeDetectionFunction_Std,50,4,PERC,0.0773735661434659
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,50,4,PERC,0.0780495853763777
acustic,_Zero-crossingrate_Mean,50,4,PERC,0.0757081303634802
acustic,_Fluctuation_Mean,50,4,PERC,0.077529564784012
acustic,_HarmonicChangeDetectionFunction_Std,10,4,STD,0.614063615957966
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,10,4,STD,0.6241772359249724
acustic,_Zero-crossingrate_Mean,10,4,STD,0.5927195614804445
acustic,_Fluctuation_Mean,10,4,STD,0.5899821841004241
acustic,_HarmonicChangeDetectionFunction_Std,20,4,STD,0.2347842575920971
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,20,4,STD,0.2039428734051464
acustic,_Zero-crossingrate_Mean,20,4,STD,0.2156587261965978
acustic,_Fluctuation_Mean,20,4,STD,0.2388074321930313
acustic,_HarmonicChangeDetectionFunction_Std,30,4,STD,0.0095238095238095
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,30,4,STD,0.0045045045045045
acustic,_Zero-crossingrate_Mean,30,4,STD,0.0195525578652513
acustic,_Fluctuation_Mean,30,4,STD,0.0111513687600644
acustic,_HarmonicChangeDetectionFunction_Std,40,4,STD,0.0
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,40,4,STD,0.0
acustic,_Zero-crossingrate_Mean,40,4,STD,0.0
acustic,_Fluctuation_Mean,40,4,STD,0.0
acustic,_HarmonicChangeDetectionFunction_Std,50,4,STD,0.0
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,50,4,STD,0.0
acustic,_Zero-crossingrate_Mean,50,4,STD,0.0
acustic,_Fluctuation_Mean,50,4,STD,0.0
acustic,_HarmonicChangeDetectionFunction_Std,10,4,ZSB,0.9436896931378652
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,10,4,ZSB,0.817369387469663
acustic,_Zero-crossingrate_Mean,10,4,ZSB,0.8052269687216345
acustic,_Fluctuation_Mean,10,4,ZSB,0.7987771670142404
acustic,_HarmonicChangeDetectionFunction_Std,20,4,ZSB,0.9833264869032476
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,20,4,ZSB,0.9275219147521516
acustic,_Zero-crossingrate_Mean,20,4,ZSB,0.9311282182426168
acustic,_Fluctuation_Mean,20,4,ZSB,0.9244426348564307
acustic,_HarmonicChangeDetectionFunction_Std,30,4,ZSB,0.9833584615430792
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,30,4,ZSB,0.956777083384998
acustic,_Zero-crossingrate_Mean,30,4,ZSB,0.9524246582586144
acustic,_Fluctuation_Mean,30,4,ZSB,0.9598219211168476
acustic,_HarmonicChangeDetectionFunction_Std,40,4,ZSB,0.9356398135340588
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,40,4,ZSB,0.9374630076611088
acustic,_Zero-crossingrate_Mean,40,4,ZSB,0.9534458855194432
acustic,_Fluctuation_Mean,40,4,ZSB,0.9672481571307664
acustic,_HarmonicChangeDetectionFunction_Std,50,4,ZSB,0.6819340287461519
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,50,4,ZSB,0.7764325450546012
acustic,_Zero-crossingrate_Mean,50,4,ZSB,0.6989048662702653
acustic,_Fluctuation_Mean,50,4,ZSB,0.8359767854452451
acustic,_HarmonicChangeDetectionFunction_Std,10,4,KNN,0.2259510088544416
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,10,4,KNN,0.2050345068026085
acustic,_Zero-crossingrate_Mean,10,4,KNN,0.1886968115103511
acustic,_Fluctuation_Mean,10,4,KNN,0.1850793568759838
acustic,_HarmonicChangeDetectionFunction_Std,20,4,KNN,0.3807662540811682
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,20,4,KNN,0.3695876179874177
acustic,_Zero-crossingrate_Mean,20,4,KNN,0.3467885367513685
acustic,_Fluctuation_Mean,20,4,KNN,0.3395583900749566
acustic,_HarmonicChangeDetectionFunction_Std,30,4,KNN,0.4929901318369044
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,30,4,KNN,0.4790131121199424
acustic,_Zero-crossingrate_Mean,30,4,KNN,0.4691722515653898
acustic,_Fluctuation_Mean,30,4,KNN,0.4434482185901256
acustic,_HarmonicChangeDetectionFunction_Std,40,4,KNN,0.5964915447608272
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,40,4,KNN,0.577704386021082
acustic,_Zero-crossingrate_Mean,40,4,KNN,0.5623057164319337
acustic,_Fluctuation_Mean,40,4,KNN,0.5613481194221099
acustic,_HarmonicChangeDetectionFunction_Std,50,4,KNN,0.6732484812314331
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,50,4,KNN,0.665824587007315
acustic,_Zero-crossingrate_Mean,50,4,KNN,0.675564320521723
acustic,_Fluctuation_Mean,50,4,KNN,0.6634114246994057
acustic,_HarmonicChangeDetectionFunction_Std,10,4,LOF,0.5494489919314142
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,10,4,LOF,0.6223276800853009
acustic,_Zero-crossingrate_Mean,10,4,LOF,0.661227260434542
acustic,_Fluctuation_Mean,10,4,LOF,0.4683115350024566
acustic,_HarmonicChangeDetectionFunction_Std,20,4,LOF,0.4296299944613845
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,20,4,LOF,0.4559882377916453
acustic,_Zero-crossingrate_Mean,20,4,LOF,0.4514541867807799
acustic,_Fluctuation_Mean,20,4,LOF,0.3337655692984714
acustic,_HarmonicChangeDetectionFunction_Std,30,4,LOF,0.3012014258119866
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,30,4,LOF,0.3469649281799904
acustic,_Zero-crossingrate_Mean,30,4,LOF,0.325464072425578
acustic,_Fluctuation_Mean,30,4,LOF,0.2789350738907121
acustic,_HarmonicChangeDetectionFunction_Std,40,4,LOF,0.2245453610056982
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,40,4,LOF,0.2893772850147402
acustic,_Zero-crossingrate_Mean,40,4,LOF,0.2710558420041777
acustic,_Fluctuation_Mean,40,4,LOF,0.2499096649764939
acustic,_HarmonicChangeDetectionFunction_Std,50,4,LOF,0.2397725529295832
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,50,4,LOF,0.2897728835418509
acustic,_Zero-crossingrate_Mean,50,4,LOF,0.2672269064206047
acustic,_Fluctuation_Mean,50,4,LOF,0.2738227858685246
acustic,_HarmonicChangeDetectionFunction_Std,10,5,IQR,0.991864055244337
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,10,5,IQR,0.946861233204612
acustic,_Zero-crossingrate_Mean,10,5,IQR,0.9316792912391412
acustic,_Fluctuation_Mean,10,5,IQR,0.876282371620543
acustic,_HarmonicChangeDetectionFunction_Std,20,5,IQR,0.977593487946992
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,20,5,IQR,0.9496159743851096
acustic,_Zero-crossingrate_Mean,20,5,IQR,0.9663097010610272
acustic,_Fluctuation_Mean,20,5,IQR,0.9359887739790236
acustic,_HarmonicChangeDetectionFunction_Std,30,5,IQR,0.9505979926797472
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,30,5,IQR,0.9408335242950464
acustic,_Zero-crossingrate_Mean,30,5,IQR,0.9427223451977752
acustic,_Fluctuation_Mean,30,5,IQR,0.945658378586385
acustic,_HarmonicChangeDetectionFunction_Std,40,5,IQR,0.9122259737740352
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,40,5,IQR,0.8871661265624641
acustic,_Zero-crossingrate_Mean,40,5,IQR,0.8844657058546128
acustic,_Fluctuation_Mean,40,5,IQR,0.9451996590475548
acustic,_HarmonicChangeDetectionFunction_Std,50,5,IQR,0.4955008392013332
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,50,5,IQR,0.6026288409863778
acustic,_Zero-crossingrate_Mean,50,5,IQR,0.6820279574442168
acustic,_Fluctuation_Mean,50,5,IQR,0.6053709813297286
acustic,_HarmonicChangeDetectionFunction_Std,10,5,ISO,0.9358617008080042
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,10,5,ISO,0.9376877229924228
acustic,_Zero-crossingrate_Mean,10,5,ISO,0.9364618780581628
acustic,_Fluctuation_Mean,10,5,ISO,0.907245921234662
acustic,_HarmonicChangeDetectionFunction_Std,20,5,ISO,0.6357402791339754
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,20,5,ISO,0.6472897817388249
acustic,_Zero-crossingrate_Mean,20,5,ISO,0.7033274115553563
acustic,_Fluctuation_Mean,20,5,ISO,0.6346958523415859
acustic,_HarmonicChangeDetectionFunction_Std,30,5,ISO,0.5219614743875187
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,30,5,ISO,0.5157597262886443
acustic,_Zero-crossingrate_Mean,30,5,ISO,0.5020875392309134
acustic,_Fluctuation_Mean,30,5,ISO,0.4342223591517926
acustic,_HarmonicChangeDetectionFunction_Std,40,5,ISO,0.4052304557507959
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,40,5,ISO,0.3960490016809492
acustic,_Zero-crossingrate_Mean,40,5,ISO,0.4143226906000966
acustic,_Fluctuation_Mean,40,5,ISO,0.3498998643802632
acustic,_HarmonicChangeDetectionFunction_Std,50,5,ISO,0.3330274918537457
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,50,5,ISO,0.3309794423186023
acustic,_Zero-crossingrate_Mean,50,5,ISO,0.3348287738718415
acustic,_Fluctuation_Mean,50,5,ISO,0.2841032435501566
acustic,_HarmonicChangeDetectionFunction_Std,10,5,PERC,0.3190815634764194
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,10,5,PERC,0.343163012640989
acustic,_Zero-crossingrate_Mean,10,5,PERC,0.3284387375832504
acustic,_Fluctuation_Mean,10,5,PERC,0.3332850806002352
acustic,_HarmonicChangeDetectionFunction_Std,20,5,PERC,0.1707460444746088
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,20,5,PERC,0.1753149972845298
acustic,_Zero-crossingrate_Mean,20,5,PERC,0.1968563072729813
acustic,_Fluctuation_Mean,20,5,PERC,0.1807711955443697
acustic,_HarmonicChangeDetectionFunction_Std,30,5,PERC,0.1320791751129981
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,30,5,PERC,0.1300703503272784
acustic,_Zero-crossingrate_Mean,30,5,PERC,0.1263080147581556
acustic,_Fluctuation_Mean,30,5,PERC,0.1183893170759801
acustic,_HarmonicChangeDetectionFunction_Std,40,5,PERC,0.0967993375173009
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,40,5,PERC,0.0941599994290836
acustic,_Zero-crossingrate_Mean,40,5,PERC,0.0993614027963649
acustic,_Fluctuation_Mean,40,5,PERC,0.0932131876547898
acustic,_HarmonicChangeDetectionFunction_Std,50,5,PERC,0.0768782920005163
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,50,5,PERC,0.0763129237160469
acustic,_Zero-crossingrate_Mean,50,5,PERC,0.0776093108077237
acustic,_Fluctuation_Mean,50,5,PERC,0.0761105471501549
acustic,_HarmonicChangeDetectionFunction_Std,10,5,STD,0.596132606539221
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,10,5,STD,0.6135817853569501
acustic,_Zero-crossingrate_Mean,10,5,STD,0.6181378177286334
acustic,_Fluctuation_Mean,10,5,STD,0.6306185004510022
acustic,_HarmonicChangeDetectionFunction_Std,20,5,STD,0.1931916554535663
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,20,5,STD,0.275272018118684
acustic,_Zero-crossingrate_Mean,20,5,STD,0.3173675066628263
acustic,_Fluctuation_Mean,20,5,STD,0.2413485369412806
acustic,_HarmonicChangeDetectionFunction_Std,30,5,STD,0.0315844837993441
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,30,5,STD,0.0352356017495843
acustic,_Zero-crossingrate_Mean,30,5,STD,0.0391007759394638
acustic,_Fluctuation_Mean,30,5,STD,0.0
acustic,_HarmonicChangeDetectionFunction_Std,40,5,STD,0.0
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,40,5,STD,0.0
acustic,_Zero-crossingrate_Mean,40,5,STD,0.0
acustic,_Fluctuation_Mean,40,5,STD,0.0
acustic,_HarmonicChangeDetectionFunction_Std,50,5,STD,0.0
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,50,5,STD,0.0
acustic,_Zero-crossingrate_Mean,50,5,STD,0.0
acustic,_Fluctuation_Mean,50,5,STD,0.0
acustic,_HarmonicChangeDetectionFunction_Std,10,5,ZSB,0.9463303698481278
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,10,5,ZSB,0.7937472009784117
acustic,_Zero-crossingrate_Mean,10,5,ZSB,0.7944134500808104
acustic,_Fluctuation_Mean,10,5,ZSB,0.7886775135170114
acustic,_HarmonicChangeDetectionFunction_Std,20,5,ZSB,0.9876623849500326
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,20,5,ZSB,0.9362304335154832
acustic,_Zero-crossingrate_Mean,20,5,ZSB,0.9198577203401844
acustic,_Fluctuation_Mean,20,5,ZSB,0.9267598676444506
acustic,_HarmonicChangeDetectionFunction_Std,30,5,ZSB,0.9843529919378072
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,30,5,ZSB,0.9564565125866752
acustic,_Zero-crossingrate_Mean,30,5,ZSB,0.9554445629135409
acustic,_Fluctuation_Mean,30,5,ZSB,0.964151464594551
acustic,_HarmonicChangeDetectionFunction_Std,40,5,ZSB,0.9609088845615305
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,40,5,ZSB,0.9545756297250068
acustic,_Zero-crossingrate_Mean,40,5,ZSB,0.9642627863620912
acustic,_Fluctuation_Mean,40,5,ZSB,0.96008537068669
acustic,_HarmonicChangeDetectionFunction_Std,50,5,ZSB,0.7349293420982137
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,50,5,ZSB,0.7663938511949948
acustic,_Zero-crossingrate_Mean,50,5,ZSB,0.8487574149865331
acustic,_Fluctuation_Mean,50,5,ZSB,0.7786996633829737
acustic,_HarmonicChangeDetectionFunction_Std,10,5,KNN,0.2276560118956377
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,10,5,KNN,0.1987572034677009
acustic,_Zero-crossingrate_Mean,10,5,KNN,0.1867047492075913
acustic,_Fluctuation_Mean,10,5,KNN,0.1836534114547682
acustic,_HarmonicChangeDetectionFunction_Std,20,5,KNN,0.3918148963846224
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,20,5,KNN,0.3712517624280629
acustic,_Zero-crossingrate_Mean,20,5,KNN,0.3106936860365764
acustic,_Fluctuation_Mean,20,5,KNN,0.3371550274269022
acustic,_HarmonicChangeDetectionFunction_Std,30,5,KNN,0.4735976629364419
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,30,5,KNN,0.4653325312646376
acustic,_Zero-crossingrate_Mean,30,5,KNN,0.4591848167888223
acustic,_Fluctuation_Mean,30,5,KNN,0.4831460634014357
acustic,_HarmonicChangeDetectionFunction_Std,40,5,KNN,0.5904101943728264
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,40,5,KNN,0.5867405835933485
acustic,_Zero-crossingrate_Mean,40,5,KNN,0.5540632810160367
acustic,_Fluctuation_Mean,40,5,KNN,0.581069555336248
acustic,_HarmonicChangeDetectionFunction_Std,50,5,KNN,0.6829990998046829
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,50,5,KNN,0.6803072309690122
acustic,_Zero-crossingrate_Mean,50,5,KNN,0.6628830886248216
acustic,_Fluctuation_Mean,50,5,KNN,0.6721532262409462
acustic,_HarmonicChangeDetectionFunction_Std,10,5,LOF,0.5663184567911544
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,10,5,LOF,0.6699857072039779
acustic,_Zero-crossingrate_Mean,10,5,LOF,0.6149338775970826
acustic,_Fluctuation_Mean,10,5,LOF,0.4941939092897132
acustic,_HarmonicChangeDetectionFunction_Std,20,5,LOF,0.4239623759289558
acustic,_HarmonicChangeDetectionFunction_PeriodAmp,20,5,LOF,0.4803498368194644
acustic,_Zero-crossingrate_Mean,20,5,LOF,0.4489124380285422
acustic,_Fluctuation_Mean,20,5,LOF,0.3827288081491334
