dataset,model,ranking_eval,ranking_real,ranking_pred,value_real,value_pred,perc_completeness
abalone_8,SVC,0.125,['impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random' 'impute_random_forest' 'impute_standard' 'impute_mice' 'impute_knn'],['impute_random' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_standard'],[ 0.0267482   0.0267482   0.01505681  0.01368564  0.00091654  0. -0.00536782 -0.00537006],[0.0623498  0.06034582 0.05149654 0.04822146 0.04605205 0.03918936 0.02248421 0.        ],0.1008125
abalone_9,DecisionTree,0.0,['impute_kproto' 'impute_mode' 'impute_random' 'impute_logistic_regression' 'impute_standard' 'impute_knn' 'impute_mice' 'impute_random_forest'],['impute_random' 'impute_kproto' 'impute_mode' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_logistic_regression' 'impute_standard'],[ 0.00927998  0.0067231   0.00394899  0.00160974  0.         -0.00071024 -0.00071024 -0.0029963 ],[0.0105789  0.00930869 0.00923811 0.00881699 0.00877805 0.00628487 0.0057701  0.        ],0.0487
abalone_9,LogisticRegression,0.125,['impute_standard' 'impute_knn' 'impute_mice' 'impute_kproto' 'impute_mode' 'impute_random' 'impute_random_forest' 'impute_logistic_regression'],['impute_kproto' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_standard'],[ 0.         -0.0043309  -0.00438671 -0.00783563 -0.00784273 -0.00847389 -0.009176   -0.01101441],[0.00955925 0.00945056 0.0092301  0.00550423 0.00541254 0.00409133 0.00205898 0.        ],0.0487
abalone_9,KNN,0.0,['impute_random' 'impute_kproto' 'impute_logistic_regression' 'impute_mode' 'impute_random_forest' 'impute_mice' 'impute_standard' 'impute_knn'],['impute_standard' 'impute_mode' 'impute_kproto' 'impute_random' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_random_forest'],[ 0.00941322  0.00901422  0.0086917   0.0064273   0.00565076  0.00064934  0.         -0.00069289],[ 0.         -0.0056605  -0.00647341 -0.00819487 -0.01143198 -0.01190889 -0.01394687 -0.01414861],0.0487
abalone_9,RandomForest,0.125,['impute_standard' 'impute_mode' 'impute_random' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_kproto' 'impute_random_forest'],['impute_mode' 'impute_kproto' 'impute_random' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_logistic_regression' 'impute_standard'],[ 0.         -0.00145515 -0.00180306 -0.00908288 -0.01139507 -0.01573095 -0.01645445 -0.02400649],[0.00792413 0.00785044 0.00718259 0.00671769 0.00658559 0.0045663 0.00393545 0.        ],0.0487
abalone_9,AdaBoost,0.375,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_random' 'impute_mode' 'impute_mice' 'impute_knn' 'impute_kproto' 'impute_logistic_regression' 'impute_standard' 'impute_random_forest'],[ 0.         -0.00306373 -0.00306373 -0.00306373 -0.00306373 -0.00306373 -0.00306373 -0.00306373],[ 4.61734174e-03  4.12571826e-03  3.92510005e-03  2.52691395e-03  1.68914559e-03  4.56588486e-05  0.00000000e+00 -1.55234676e-03],0.0487
abalone_9,SVC,0.125,['impute_random_forest' 'impute_standard' 'impute_kproto' 'impute_logistic_regression' 'impute_mode' 'impute_knn' 'impute_mice' 'impute_random'],['impute_random' 'impute_kproto' 'impute_logistic_regression' 'impute_mode' 'impute_mice' 'impute_knn' 'impute_random_forest' 'impute_standard'],[ 0.01624969  0.         -0.00288064 -0.00518595 -0.00859821 -0.01712309 -0.01773219 -0.02037245],[0.08175236 0.05552579 0.04728079 0.04306853 0.03272809 0.03059153 0.02983047 0.        ],0.0487
BachChoralHarmony_0,DecisionTree,0.125,['impute_random_forest' 'impute_knn' 'impute_mice' 'impute_random' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_standard'],['impute_knn' 'impute_mice' 'impute_random' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_standard'],[0.0905599  0.0559975  0.05529665 0.01597208 0.01060286 0.00864732 0.004776   0.        ],[0.0227804  0.02240681 0.01800817 0.01648549 0.01611845 0.01289206 0.01282704 0.        ],0.49805
BachChoralHarmony_0,LogisticRegression,0.25,['impute_random' 'impute_random_forest' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_standard'],['impute_knn' 'impute_mice' 'impute_random' 'impute_logistic_regression' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_standard'],[0.08775517 0.07920077 0.05099376 0.0497821  0.02635572 0.00172698 0.00172698 0.        ],[0.01915803 0.01885205 0.01537657 0.01454012 0.01418725 0.01388098 0.0134416  0.        ],0.49805
BachChoralHarmony_0,KNN,0.25,['impute_random' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_standard' 'impute_mode' 'impute_kproto'],['impute_random' 'impute_knn' 'impute_mice' 'impute_kproto' 'impute_random_forest' 'impute_mode' 'impute_logistic_regression' 'impute_standard'],[ 0.12374002  0.05915625  0.04877438  0.04640249  0.01926416  0. -0.00047412 -0.00047412],[0.01091942 0.00587626 0.005699   0.00299303 0.00284682 0.00272939 0.00147004 0.        ],0.49805
BachChoralHarmony_0,RandomForest,0.375,['impute_random_forest' 'impute_mice' 'impute_knn' 'impute_random' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_standard'],['impute_mice' 'impute_knn' 'impute_random_forest' 'impute_random' 'impute_mode' 'impute_logistic_regression' 'impute_kproto' 'impute_standard'],[0.12749959 0.09381428 0.09341299 0.05701985 0.0508727  0.00187218 0.0016281  0.        ],[0.02046031 0.01966378 0.01545454 0.01539575 0.01373575 0.01366164 0.01350472 0.        ],0.49805
BachChoralHarmony_0,AdaBoost,0.125,['impute_knn' 'impute_mice' 'impute_random_forest' 'impute_logistic_regression' 'impute_random' 'impute_standard' 'impute_mode' 'impute_kproto'],['impute_random_forest' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_standard' 'impute_kproto' 'impute_random' 'impute_mode'],[ 0.03075795  0.03069479  0.02081482  0.01744594  0.00629555  0. -0.00127121 -0.00127121],[ 0.0436413   0.03254211  0.0267479   0.02536615  0.         -0.00467928 -0.01079116 -0.02178484],0.49805
BachChoralHarmony_0,SVC,0.0,['impute_random' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_standard'],['impute_standard' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random_forest' 'impute_random' 'impute_mice' 'impute_knn'],[0.09576126 0.07877291 0.06329258 0.0622347  0.013765   0.00130415 0.00130415 0.        ],[ 0.         -0.00925656 -0.04034117 -0.06653524 -0.07631648 -0.09140549 -0.09729919 -0.1021426 ],0.49805
BachChoralHarmony_1,DecisionTree,0.25,['impute_random_forest' 'impute_mice' 'impute_knn' 'impute_random' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_standard'],['impute_knn' 'impute_mice' 'impute_random' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_standard'],[8.72762378e-02 6.71183618e-02 6.10593580e-02 2.02746998e-02 1.28664281e-02 2.01160159e-03 5.41842879e-05 0.00000000e+00],[0.0225204  0.02208477 0.01753511 0.01597049 0.01578404 0.01269487 0.01246513 0.        ],0.4499875
BachChoralHarmony_1,LogisticRegression,0.25,['impute_random' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_standard'],['impute_knn' 'impute_mice' 'impute_random' 'impute_logistic_regression' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_standard'],[0.08646862 0.06916356 0.05480787 0.05356346 0.0197036  0.00121955 0.00121955 0.        ],[0.01909275 0.01875963 0.01531763 0.01431166 0.01427    0.01392092 0.01334673 0.        ],0.4499875
BachChoralHarmony_1,KNN,0.375,['impute_random' 'impute_mice' 'impute_knn' 'impute_random_forest' 'impute_logistic_regression' 'impute_standard' 'impute_mode' 'impute_kproto'],['impute_random' 'impute_mice' 'impute_knn' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_logistic_regression' 'impute_standard'],[ 0.11637497  0.05166896  0.05077132  0.05063296  0.01181785  0. -0.000815   -0.000815  ],[0.01122918 0.00611935 0.00609762 0.00289337 0.00284595 0.00275934 0.00169516 0.        ],0.4499875
BachChoralHarmony_1,RandomForest,0.375,['impute_random_forest' 'impute_mice' 'impute_knn' 'impute_random' 'impute_logistic_regression' 'impute_kproto' 'impute_mode' 'impute_standard'],['impute_mice' 'impute_knn' 'impute_random_forest' 'impute_random' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_standard'],[0.12275052 0.0978608  0.09565249 0.05323977 0.03911786 0.00468098 0.00128198 0.        ],[0.0205137  0.02015927 0.0153752  0.01516353 0.01358182 0.01351858 0.01346599 0.        ],0.4499875
BachChoralHarmony_1,AdaBoost,0.125,['impute_knn' 'impute_mice' 'impute_random_forest' 'impute_logistic_regression' 'impute_random' 'impute_standard' 'impute_mode' 'impute_kproto'],['impute_random_forest' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_standard' 'impute_kproto' 'impute_random' 'impute_mode'],[0.0140175  0.01041017 0.00687788 0.0056581  0.00038534 0. 0.         0.        ],[ 0.0431811   0.03342198  0.02716991  0.02565063  0.         -0.00500817 -0.01078479 -0.02184137],0.4499875
BachChoralHarmony_1,SVC,0.0,['impute_random' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_standard' 'impute_mode' 'impute_kproto'],['impute_standard' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random_forest' 'impute_random' 'impute_mice' 'impute_knn'],[ 0.09900672  0.08096787  0.06907852  0.06744275  0.01195736  0. -0.00159543 -0.00159543],[ 0.         -0.00739806 -0.03724278 -0.06585359 -0.07868538 -0.09495491 -0.0969927  -0.10332114],0.4499875
BachChoralHarmony_2,DecisionTree,0.5,['impute_random_forest' 'impute_mice' 'impute_knn' 'impute_random' 'impute_logistic_regression' 'impute_kproto' 'impute_mode' 'impute_standard'],['impute_knn' 'impute_mice' 'impute_random' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_standard'],[0.08200937 0.05876302 0.05856743 0.01965819 0.0194163  0.00251734 0.00195141 0.        ],[0.02550418 0.02491536 0.01995897 0.01819684 0.01752423 0.01450304 0.01442679 0.        ],0.403025
BachChoralHarmony_2,LogisticRegression,0.375,['impute_random' 'impute_random_forest' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_standard'],['impute_knn' 'impute_mice' 'impute_random' 'impute_kproto' 'impute_logistic_regression' 'impute_mode' 'impute_random_forest' 'impute_standard'],[0.07413684 0.06296279 0.04773259 0.04656596 0.02155569 0.00034403 0.00034403 0.        ],[0.0220806  0.02151401 0.01657204 0.01633678 0.01571854 0.01549543 0.01433294 0.        ],0.403025
BachChoralHarmony_2,KNN,0.5,['impute_random' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_standard'],['impute_random' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_logistic_regression' 'impute_kproto' 'impute_mode' 'impute_standard'],[0.11219402 0.06271329 0.05177525 0.05072563 0.02086596 0.00060825 0.00060825 0.        ],[0.0081374  0.00762711 0.00749714 0.0036169  0.00346249 0.00313038 0.00291311 0.        ],0.403025
BachChoralHarmony_2,RandomForest,0.5,['impute_random_forest' 'impute_knn' 'impute_mice' 'impute_random' 'impute_logistic_regression' 'impute_kproto' 'impute_mode' 'impute_standard'],['impute_mice' 'impute_knn' 'impute_random_forest' 'impute_random' 'impute_kproto' 'impute_logistic_regression' 'impute_mode' 'impute_standard'],[0.11423486 0.09371343 0.09149461 0.05438667 0.04147167 0.00483669 0.00399931 0.        ],[0.02342114 0.02271949 0.01743345 0.01710148 0.01562595 0.01544764 0.0154071  0.        ],0.403025
BachChoralHarmony_2,AdaBoost,0.0,['impute_standard' 'impute_mode' 'impute_kproto' 'impute_random_forest' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression'],['impute_random_forest' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_standard' 'impute_kproto' 'impute_random' 'impute_mode'],[ 0.          0.          0.         -0.00536117 -0.01062002 -0.01928819 -0.01941418 -0.0217439 ],[ 0.04913977  0.03420582  0.02895484  0.0282551   0.         -0.00388377 -0.00843959 -0.02067539],0.403025
BachChoralHarmony_2,SVC,0.0,['impute_random' 'impute_random_forest' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_standard' 'impute_mode' 'impute_kproto'],['impute_standard' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random_forest' 'impute_mice' 'impute_random' 'impute_knn'],[ 0.08342325  0.06666249  0.05614974  0.05550244  0.01309807  0. -0.0030142  -0.0030142 ],[ 0.         -0.00995521 -0.03795631 -0.06758577 -0.08552578 -0.10405947 -0.105333   -0.10884258],0.403025
BachChoralHarmony_3,DecisionTree,0.125,['impute_random_forest' 'impute_mice' 'impute_knn' 'impute_random' 'impute_logistic_regression' 'impute_mode' 'impute_standard' 'impute_kproto'],['impute_knn' 'impute_mice' 'impute_random' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_standard'],[ 6.78756426e-02  5.99946130e-02  5.20684809e-02  1.11893641e-02  1.06542892e-02  1.19768590e-06  0.00000000e+00 -9.86442491e-04],[0.02672429 0.02648493 0.02066063 0.01849663 0.01794975 0.01507449 0.01461235 0.        ],0.3506375
BachChoralHarmony_3,LogisticRegression,0.0,['impute_random' 'impute_random_forest' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_standard' 'impute_mode' 'impute_kproto'],['impute_knn' 'impute_mice' 'impute_kproto' 'impute_mode' 'impute_random' 'impute_logistic_regression' 'impute_random_forest' 'impute_standard'],[ 0.06534596  0.05630292  0.04253891  0.04186706  0.01912015  0. -0.00129172 -0.00129172],[0.02267541 0.0224193  0.01685824 0.01626163 0.01550938 0.01525231 0.01343526 0.        ],0.3506375
BachChoralHarmony_3,KNN,0.125,['impute_random' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_standard' 'impute_mode' 'impute_kproto'],['impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_random' 'impute_kproto' 'impute_mode' 'impute_standard'],[ 0.08492682  0.04411394  0.04153615  0.04099338  0.01035172  0. -0.00084404 -0.00084404],[0.0093177  0.00917197 0.00458734 0.00404607 0.00372446 0.00237672 0.00221932 0.        ],0.3506375
BachChoralHarmony_3,RandomForest,0.25,['impute_random_forest' 'impute_knn' 'impute_mice' 'impute_random' 'impute_logistic_regression' 'impute_kproto' 'impute_mode' 'impute_standard'],['impute_mice' 'impute_knn' 'impute_random' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_standard'],[0.10117851 0.07965307 0.07771894 0.0437884  0.02975241 0.00303947 0.00270771 0.        ],[0.02476333 0.0242117  0.01753409 0.01715221 0.01592234 0.01591677 0.01570979 0.        ],0.3506375
BachChoralHarmony_3,AdaBoost,0.125,['impute_mice' 'impute_random' 'impute_knn' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random_forest'],['impute_random_forest' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_standard' 'impute_kproto' 'impute_random' 'impute_mode'],[ 0.02784842  0.01782218  0.01452797  0.          0.          0. -0.0004283  -0.00929404],[ 0.05669535  0.03716254  0.03037761  0.02471063  0.         -0.00843978 -0.01364561 -0.029702  ],0.3506375
BachChoralHarmony_3,SVC,0.0,['impute_random' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_standard' 'impute_mode' 'impute_kproto'],['impute_standard' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random_forest' 'impute_random' 'impute_mice' 'impute_knn'],[ 0.07720213  0.06226627  0.0548018   0.05283404  0.00958936  0. -0.00057064 -0.00057064],[ 0.         -0.00073562 -0.03404022 -0.07415243 -0.08782104 -0.08890712 -0.10969115 -0.11144272],0.3506375
BachChoralHarmony_4,DecisionTree,0.375,['impute_random_forest' 'impute_knn' 'impute_mice' 'impute_random' 'impute_logistic_regression' 'impute_kproto' 'impute_mode' 'impute_standard'],['impute_knn' 'impute_mice' 'impute_random' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_standard'],[0.07054028 0.05551756 0.05334555 0.01924314 0.01809513 0.00360296 0.0012754  0.        ],[0.02624578 0.02581539 0.01997553 0.01788275 0.01739394 0.01460194 0.01429266 0.        ],0.3004624999999999
BachChoralHarmony_4,LogisticRegression,0.125,['impute_random' 'impute_random_forest' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_standard'],['impute_knn' 'impute_mice' 'impute_kproto' 'impute_mode' 'impute_random' 'impute_logistic_regression' 'impute_random_forest' 'impute_standard'],[0.05599606 0.05098545 0.03405853 0.03296009 0.01928219 0.0024116 0.0024116  0.        ],[0.02185351 0.02167982 0.01621156 0.01605188 0.01453614 0.01433906 0.01256581 0.        ],0.3004624999999999
BachChoralHarmony_4,KNN,0.25,['impute_random' 'impute_mice' 'impute_random_forest' 'impute_knn' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_standard'],['impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_random' 'impute_kproto' 'impute_mode' 'impute_standard'],[0.07590981 0.03916173 0.0385565  0.0370502  0.01144254 0.00072002 0.00072002 0.        ],[0.00888106 0.00857624 0.00443658 0.00401741 0.00231262 0.00194335 0.00181474 0.        ],0.3004624999999999
BachChoralHarmony_4,RandomForest,0.25,['impute_random_forest' 'impute_knn' 'impute_mice' 'impute_random' 'impute_logistic_regression' 'impute_kproto' 'impute_standard' 'impute_mode'],['impute_mice' 'impute_knn' 'impute_random' 'impute_random_forest' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_standard'],[ 0.0879116   0.07057719  0.06776679  0.04574587  0.02410812  0.00359759  0.         -0.00117747],[0.02403742 0.02364776 0.01694779 0.01687266 0.01558203 0.01554212 0.01528353 0.        ],0.3004624999999999
